"studentID","meas","Iv1_state","Av1_state","Uv1_state","Co1_state","Co2_state","Angst_abbruch_state","Angst_scheitern_state","Leist_verstehen_state","Leist_bearbeiten_state","Leist_stress_state","Leist_ueberfordert_state","Wiss_kommilitonen_state","Wiss_mathe_state","PANP01_state","PANP05_state","PANP08_state","PANN01_state","PANN05_state","PANN09_state","Block2_lerngruppe_state","Block2_abschreiben_state","Block2_durchhaltevermoegen_state","Block2_vorNachbereitung_state","Block2_zeitaufwand_state","Block2_anwesenheit_state","Block2_gruppe_state","Summe","event"
"student53",66,2,2,1,4,4,1,1,3,2,3,3,4,3,3,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student53",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0
"student53",73,3,3,2,3,2,1,1,3,4,2,3,3,4,3,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student53",85,2,2,1,3,2,1,1,3,3,2,3,3,3,2,3,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student53",87,3,2,2,2,3,3,1,2,3,1,4,3,3,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student53",89,3,3,2,2,2,1,1,2,2,1,4,3,3,3,2,2,1,1,1,1,3,1,1,4,3,1,NA,0
"student53",94,4,4,3,2,2,1,1,3,3,3,3,3,3,3,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student53",96,3,3,3,1,2,1,1,4,3,1,4,3,3,2,3,1,1,1,1,1,4,2,1,7,2,1,71,0
"student53",99,3,3,3,2,2,1,1,3,3,1,4,3,3,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student53",103,3,3,3,4,1,1,1,2,2,1,4,3,3,3,1,2,1,1,1,1,4,2,1,7,1,1,75,0
"student53",108,4,4,4,1,1,2,1,3,2,1,4,3,3,2,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student53",110,4,4,4,2,2,1,1,3,2,1,4,3,3,3,4,3,1,1,1,1,4,2,3,12,3,1,51,0
"student53",113,4,4,4,2,1,1,1,4,3,1,4,3,3,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student53",115,3,4,4,2,2,1,1,3,3,1,4,3,3,3,4,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student53",117,3,3,3,4,2,1,1,2,3,1,4,3,3,3,2,3,1,1,1,1,4,3,3,12,3,1,NA,0
"student53",127,3,3,4,2,3,1,1,3,3,1,4,3,3,3,2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student53",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"student54",8,2,3,1,3,3,2,3,2,3,3,2,2,1,3,4,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student54",10,3,3,2,3,3,2,3,2,2,4,1,2,2,4,4,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student54",12,3,2,1,4,4,2,3,2,3,3,2,2,1,4,4,4,1,2,2,4,3,2,3,5,3,1,76,0
"student54",15,1,1,1,4,4,2,3,1,2,4,1,3,2,4,4,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student54",17,2,2,1,4,4,2,3,2,2,4,2,3,2,4,5,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student54",19,3,2,1,4,4,2,3,2,3,3,2,2,2,4,4,3,1,3,2,4,4,2,2,12,2,1,NA,0
"student54",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0
"student54",33,1,1,1,4,4,3,4,1,2,4,1,2,1,3,3,1,1,3,4,4,3,3,4,20,3,1,89,0
"student54",36,1,1,1,4,4,3,4,1,2,4,1,2,1,3,4,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,0
"student54",38,1,1,1,4,4,2,4,1,2,4,1,2,1,2,3,1,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,0
"student54",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,0
"student54",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0
"student54",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0
"student54",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"student54",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"student54",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"student54",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"student54",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"student55",8,4,3,3,3,2,1,4,4,3,3,3,2,2,4,3,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",10,3,4,3,4,4,1,4,3,3,4,2,2,2,4,4,4,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",12,3,3,3,4,4,1,3,3,3,3,2,2,2,3,3,3,4,4,2,3,3,2,3,10,3,1,88,0
"student55",15,2,4,3,4,3,1,4,3,2,3,3,2,2,2,2,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",17,2,3,4,4,4,1,4,3,2,2,3,2,2,3,3,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",19,2,3,3,4,4,1,4,2,2,2,3,1,1,4,4,4,3,2,2,4,4,3,3,5,3,1,NA,0
"student55",22,3,4,3,3,3,1,4,3,3,3,3,1,1,3,5,4,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",24,3,4,3,4,4,1,4,3,2,3,3,1,1,3,3,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",26,4,4,4,2,2,1,4,3,3,2,3,1,2,4,4,3,2,2,2,3,4,3,2,4,3,1,78,0
"student55",29,3,4,4,4,3,1,4,3,2,2,3,2,1,4,5,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",31,4,4,4,4,4,1,4,3,2,3,3,2,1,2,4,4,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",33,3,4,3,4,4,1,4,3,3,3,2,1,1,4,4,4,1,1,3,4,4,3,3,7,3,1,65,0
"student55",38,2,3,3,4,4,1,4,3,2,3,2,1,1,2,4,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0
"student55",43,3,4,3,4,4,1,4,3,2,3,2,1,1,4,4,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",47,3,4,2,4,3,1,4,3,3,3,3,1,1,2,2,2,2,1,3,1,4,2,4,14,3,1,68,0
"student55",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0
"student55",57,2,3,3,4,4,1,4,2,2,3,3,2,1,4,4,4,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,0
"student55",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0
"student55",80,3,4,3,4,4,1,4,3,2,4,2,1,1,3,2,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",85,3,4,3,4,4,1,4,3,2,4,1,1,1,4,3,3,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",87,2,3,2,4,4,1,4,1,2,3,2,1,1,2,4,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",89,2,4,3,4,4,1,4,2,2,4,1,1,1,3,4,4,5,5,3,1,NA,NA,NA,15,3,1,NA,0
"student55",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0
"student55",99,3,4,3,4,4,1,4,2,2,3,2,1,1,2,2,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",101,3,4,3,4,4,1,4,2,2,4,2,1,1,4,5,4,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0
"student55",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0
"student55",113,3,4,3,4,4,1,3,3,3,3,3,2,2,4,4,4,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",115,3,4,3,4,4,1,3,3,3,3,2,2,2,4,4,4,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",120,2,3,3,4,4,1,3,NA,NA,4,2,2,1,4,3,4,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",122,2,3,3,4,4,1,3,NA,NA,4,2,2,2,4,5,4,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0
"student55",124,3,4,2,4,4,1,4,NA,NA,4,1,1,1,4,4,4,5,4,5,1,2,3,4,25,NA,NA,NA,0
"student55",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"student56",8,4,4,3,2,2,1,1,4,4,3,3,3,2,5,5,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student56",10,4,4,3,4,3,1,2,4,4,3,3,3,2,5,4,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student56",12,4,4,3,3,2,1,1,4,4,3,3,3,1,5,5,4,2,1,1,1,4,2,2,20,3,1,92,0
"student56",15,4,4,3,3,2,1,1,3,3,3,3,3,1,5,5,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student56",17,4,4,3,3,2,1,1,4,4,3,3,3,1,5,5,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student56",19,4,4,3,3,2,1,1,4,3,3,3,3,1,5,5,5,3,1,1,2,4,2,2,25,3,1,NA,0
"student56",22,4,4,3,3,2,1,1,4,4,3,3,3,1,5,5,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student56",24,4,4,2,4,2,1,2,3,3,3,3,3,1,5,5,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student56",26,4,4,2,3,2,1,1,4,3,3,3,3,1,5,5,5,3,1,1,4,4,1,2,40,3,1,70,0
"student56",29,4,4,2,4,2,1,2,3,3,4,3,3,1,5,5,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student56",31,4,4,2,4,3,1,1,4,3,3,3,4,1,5,5,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student56",33,4,4,3,3,2,1,1,3,3,3,3,4,2,5,5,5,3,1,1,4,4,2,2,35,3,1,43,0
"student56",36,4,4,2,4,3,1,1,4,4,3,3,3,1,5,5,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student56",38,4,4,3,2,2,1,1,4,3,2,3,4,2,5,5,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student56",40,4,4,3,3,2,1,1,3,3,3,3,4,2,5,5,5,3,1,1,3,4,1,2,30,3,1,36,0
"student56",43,4,4,3,3,2,1,1,4,4,2,3,4,2,5,5,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student56",45,4,4,3,3,2,1,1,3,3,3,3,4,2,5,5,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student56",47,4,4,3,2,2,1,1,4,4,2,3,3,2,5,5,5,3,1,1,2,4,2,2,15,3,1,59,0
"student56",50,4,4,3,3,2,1,1,4,4,2,3,4,2,5,5,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student56",52,4,4,3,2,2,1,1,4,3,2,3,4,2,5,5,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0
"student56",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0
"student56",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,0
"student56",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,0
"student56",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0
"student56",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,0
"student56",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0
